timestamp,BPW34_1,BPW34_2,Inano_1,Inano_2
1828134158,58,211,325,337
1828134825,79,217,334,330
1828135492,63,207,330,333
1828136158,59,209,327,337
1828136825,79,217,330,335
1828137492,59,211,326,331
1828138158,65,214,335,333
1828138825,80,217,330,336
1828139492,63,207,329,343
1828140158,62,208,330,343
1828140825,77,220,328,335
1828141492,59,211,329,333
1828142158,62,211,330,336
1828142825,81,212,332,329
1828143492,63,208,328,334
1828144158,60,210,328,339
1828144825,75,220,329,335
1828145492,57,211,325,333
1828146158,58,209,331,334
1828146825,81,215,331,333
1828147492,63,204,329,334
1828148158,67,207,322,334
1828148825,76,217,323,335
1828149492,59,210,327,338
1828150158,60,205,329,334
1828150825,83,221,325,332
1828151492,63,208,330,329
1828152158,62,210,329,335
1828152825,76,216,328,333
1828153492,58,211,328,331
1828154158,60,209,330,336
1828154825,83,212,331,332
1828155492,63,207,327,335
1828156158,61,209,329,326
1828156825,78,223,325,333
1828157492,58,211,329,342
1828158158,58,212,330,334
1828158825,84,222,332,334
1828159492,63,205,319,331
1828160158,56,209,319,331
1828160825,78,223,328,333
1828161492,58,212,327,333
1828162158,62,214,340,336
1828162825,79,217,341,333
1828163492,63,208,329,334
1828164158,63,208,330,332
1828164825,77,213,324,333
1828165492,59,211,328,324
1828166158,66,210,331,335
1828166825,83,220,331,333
1828167492,62,208,329,333
1828168158,53,214,321,336
1828168825,78,219,331,332
1828169492,60,213,329,332
1828170158,61,200,333,336
1828170825,77,213,326,337
1828171492,61,209,322,333
1828172158,60,211,328,325
1828172825,78,217,330,335
1828173492,61,211,329,323
1828174158,59,210,329,339
1828174825,81,215,332,336
1828175492,59,209,326,335
1828176158,63,209,323,332
1828176825,78,217,331,337
1828177492,63,209,329,333
1828178158,63,205,331,326
1828178825,82,219,315,331
1828179492,58,212,327,325
1828180158,59,213,331,335
1828180825,81,222,334,333
1828181492,63,208,323,337
1828182158,63,204,334,340
1828182825,79,217,328,335
1828183492,57,211,328,332
1828184158,61,217,335,336
1828184825,82,213,334,333
1828185492,63,208,327,339
1828186158,62,204,326,337
1828186825,76,217,333,331
1828187492,59,212,328,331
1828188158,60,211,331,332
1828188825,83,225,331,340
1828189492,62,208,317,333
1828190158,58,213,329,337
1828190825,76,219,330,332
1828191492,59,208,332,333
1828192158,63,209,333,337
1828192825,83,214,331,332
1828193492,61,208,322,335
1828194158,58,217,328,334
1828194825,77,219,331,332
1828195492,61,211,329,337
1828196158,63,208,330,335
1828196825,81,209,328,335
1828197492,58,210,325,330
1828198158,48,211,328,329
1828198825,79,217,332,334
1828199492,63,208,325,333
1828200158,63,208,328,335
1828200825,79,215,328,335
1828201492,58,215,325,331
1828202158,60,204,331,333
1828202825,80,217,339,334
1828203492,63,208,331,334
1828204158,60,206,329,341
1828204825,81,213,327,334
1828205492,58,209,329,330
1828206158,60,210,329,337
1828206825,81,217,331,332
1828207492,62,212,331,335
1828208158,62,197,330,336
1828208825,80,217,325,333
1828209492,58,204,327,331
1828210158,60,213,330,333
1828210825,82,217,331,335
1828211492,62,206,328,338
1828212158,62,208,326,338
1828212825,76,219,326,333
1828213492,59,213,333,329
1828214158,58,213,325,334
1828214825,79,216,333,340
1828215492,59,208,330,334
1828216158,62,209,327,340
1828216825,72,216,328,335
1828217492,58,211,331,326
1828218158,66,211,316,329
1828218825,82,216,332,336
1828219492,62,205,331,335
1828220158,56,209,341,337
1828220825,77,243,329,322
1828221492,58,214,332,329
1828222158,63,213,331,337
1828222825,82,212,330,336
1828223492,61,208,330,333
1828224158,60,210,327,334
1828224825,68,217,329,333
1828225492,57,211,329,330
1828226158,61,210,331,336
1828226825,83,220,333,336
1828227492,55,208,331,334
1828228158,68,210,328,339
1828228825,76,218,326,339
1828229492,58,207,301,325
1828230158,61,215,331,333
1828230825,77,215,330,334
1828231492,63,203,329,332
1828232158,60,208,327,341
1828232825,74,217,334,334
1828233492,58,213,328,335
1828234158,56,212,340,333
1828234825,80,207,331,334
1828235492,59,205,327,336
1828236158,62,208,328,335
1828236825,78,216,326,325
1828237492,57,216,327,333
1828238158,58,215,331,333
1828238825,79,217,339,334
1828239492,62,213,331,329
1828240158,62,202,328,336
1828240825,79,219,328,335
1828241492,57,209,328,335
1828242158,56,211,331,336
1828242825,81,215,328,336
1828243492,62,204,326,335
1828244158,62,209,330,338
1828244825,78,217,330,333
1828245492,57,199,328,333
1828246158,58,213,329,331
1828246825,80,213,331,334
1828247492,65,209,331,331
1828248158,66,208,330,329
1828248825,76,214,326,335
1828249492,62,212,325,332
1828250158,56,209,328,333
1828250825,72,217,315,330
1828251492,67,204,327,334
1828252158,65,206,329,339
1828252825,73,215,328,337
1828253492,62,208,329,335
1828254158,56,212,329,332
1828254825,74,219,328,333
1828255492,65,211,330,333
1828256158,71,208,318,332
1828256825,78,213,331,336
1828257492,68,208,318,318
1828258158,55,208,324,335
1828258825,73,218,328,333
1828259492,62,215,330,330
1828260158,61,207,331,330
1828260825,78,215,335,337
1828261492,66,207,331,339
1828262158,63,201,328,333
1828262825,75,217,329,337
1828263492,67,210,326,330
1828264158,58,211,326,330
1828264825,77,217,332,332
1828265492,70,210,338,332
1828266158,70,208,326,338
1828266825,74,213,328,325
1828267492,63,213,325,335
1828268158,56,211,324,334
1828268825,72,218,328,330
1828269492,65,210,334,340
1828270158,62,208,329,329
1828270825,75,216,331,335
1828271492,69,209,326,333
1828272158,66,212,329,337
1828272825,73,217,331,335
1828273492,66,211,330,334
1828274158,61,209,329,337
1828274825,85,213,329,336
1828275492,63,202,323,335
1828276158,60,211,326,335
1828276825,64,219,324,333
1828277492,64,213,327,327
1828278158,63,209,333,337
1828278825,77,213,332,336
1828279492,65,209,323,337
1828280158,45,209,320,337
1828280825,73,216,330,333
1828281492,64,209,326,332
1828282158,60,199,326,336
1828282825,79,211,331,335
1828283492,66,208,326,335
1828284158,63,209,322,338
1828284825,74,223,321,333
1828285492,62,213,329,333
1828286158,62,209,329,336
1828286825,78,217,339,337
1828287492,74,208,337,334
1828288158,61,209,323,338
1828288825,73,215,328,335
1828289492,61,212,332,331
1828290158,61,211,331,336
