timestamp,BPW34_1,BPW34_2,Inano_1,Inano_2
3390351161,61,330,359,305
3390352161,67,327,363,319
3390353161,64,325,354,315
3390354161,63,328,352,290
3390355161,66,322,379,327
3390356161,64,330,377,331
3390357161,68,329,375,337
3390358161,64,329,374,330
3390359161,64,329,378,342
3390360161,75,324,407,398
3390361161,70,329,408,399
3390362161,69,313,379,385
3390363161,65,321,385,363
3390364161,64,326,362,320
3390365161,62,327,359,304
3390366161,64,330,355,306
3390367161,62,329,359,304
3390368161,63,326,360,314
3390369161,62,325,360,312
3390370161,62,315,341,312
3390371161,65,321,359,307
3390372161,64,338,371,330
3390373161,67,325,374,336
3390374161,64,329,373,333
3390375161,66,333,370,335
3390376161,66,331,377,350
3390377161,69,326,396,391
3390378161,73,326,411,390
3390379161,73,320,398,385
3390380161,64,330,378,353
3390381161,62,325,354,304
3390382161,64,327,355,305
3390383161,64,335,360,303
3390384161,62,334,355,304
3390385161,63,330,358,310
3390386161,64,325,362,312
3390387161,66,323,347,308
3390388161,64,325,361,308
3390389161,65,335,375,349
3390390161,66,328,373,335
3390391161,64,342,374,333
3390392161,67,332,379,338
3390393161,73,327,406,407
3390394161,70,330,408,386
3390395161,73,324,410,386
3390396161,67,322,363,373
3390397161,68,331,379,335
3390398161,66,329,357,299
3390399161,62,334,354,305
3390400161,64,331,360,300
3390401161,63,328,354,328
3390402161,64,328,360,309
3390403161,69,324,373,323
3390404161,60,326,346,295
3390405161,64,327,359,326
3390406161,61,323,373,342
3390407161,62,333,376,335
3390408161,66,328,378,333
3390409161,66,328,378,343
3390410161,71,329,400,389
3390411161,81,328,397,388
3390412161,69,327,402,375
3390413161,65,329,386,355
3390414161,66,322,371,311
3390415161,60,329,357,305
3390416161,62,326,363,309
3390417161,62,326,352,303
3390418161,65,330,358,309
3390419161,66,326,360,317
3390420161,64,329,364,311
3390421161,63,323,358,314
3390422161,62,324,366,319
3390423161,66,325,377,334
3390424161,64,329,372,340
3390425161,66,337,381,348
3390426161,68,330,380,351
3390427161,69,330,408,403
3390428161,74,323,407,391
3390429161,68,323,398,387
3390430161,66,318,366,332
3390431161,63,322,357,307
3390432161,64,333,358,302
3390433161,63,332,359,303
3390434161,60,331,354,303
3390435161,64,334,364,314
3390436161,59,322,365,313
3390437161,60,326,346,289
3390438161,66,323,371,325
3390439161,64,327,372,321
3390440161,64,335,375,329
