timestamp,BPW34_1,BPW34_2,Inano_1,Inano_2
3534801161,66,329,363,316
3534802161,63,329,363,319
3534803161,65,329,348,314
3534804161,66,328,376,339
3534805161,62,332,374,333
3534806161,67,332,375,346
3534807161,64,336,376,339
3534808161,66,331,405,394
3534809161,71,332,394,387
3534810161,70,329,403,395
3534811161,73,323,382,375
3534812161,64,331,379,348
3534813161,63,328,359,305
3534814161,62,335,360,308
3534815161,65,332,358,306
3534816161,60,329,354,306
3534817161,66,332,363,315
3534818161,66,326,360,311
3534819161,61,333,351,290
3534820161,67,324,377,314
3534821161,64,327,377,333
3534822161,66,331,374,335
3534823161,64,329,371,335
3534824161,67,327,381,316
3534825161,72,329,403,395
3534826161,71,333,408,393
3534827161,74,324,396,397
3534828161,62,332,384,359
3534829161,67,325,367,321
3534830161,60,330,352,307
3534831161,64,328,357,308
3534832161,60,336,355,301
3534833161,64,334,360,301
3534834161,66,326,356,312
3534835161,64,333,362,314
3534836161,62,326,371,319
3534837161,65,327,370,329
3534838161,64,328,373,324
3534839161,67,326,375,333
3534840161,65,341,374,335
3534841161,67,328,379,349
3534842161,72,332,396,383
3534843161,73,323,400,391
3534844161,70,327,395,391
3534845161,65,331,383,367
3534846161,64,326,362,307
3534847161,64,337,354,306
3534848161,66,332,358,305
3534849161,60,332,345,303
3534850161,64,335,376,274
3534851161,65,324,362,319
3534852161,64,331,362,308
3534853161,66,324,375,321
3534854161,64,328,374,337
3534855161,66,333,370,340
3534856161,65,328,371,334
3534857161,64,332,376,344
3534858161,71,329,395,405
3534859161,70,331,411,389
3534860161,73,324,392,388
3534861161,72,329,401,386
3534862161,66,326,375,366
3534863161,64,324,351,302
3534864161,62,330,356,308
3534865161,64,333,359,309
3534866161,61,329,353,308
3534867161,64,331,359,314
3534868161,67,327,363,319
3534869161,60,326,336,295
3534870161,66,328,372,332
3534871161,64,326,353,335
3534872161,64,338,365,328
3534873161,66,330,378,335
3534874161,64,333,378,342
3534875161,72,334,405,397
3534876161,70,326,398,391
3534877161,70,326,415,388
3534878161,68,321,383,359
3534879161,64,320,360,315
3534880161,63,332,355,303
3534881161,64,339,354,309
3534882161,64,333,358,301
3534883161,65,331,356,309
3534884161,62,332,358,311
3534885161,66,326,363,316
3534886161,61,322,347,303
3534887161,65,327,379,317
3534888161,67,332,375,335
3534889161,64,333,374,330
3534890161,67,331,395,340
3534891161,64,332,376,342
3534892161,72,328,397,374
3534893161,73,324,404,390
3534894161,70,325,399,378
3534895161,68,322,387,358
3534896161,64,330,356,305
3534897161,64,330,357,305
3534898161,75,332,359,307
3534899161,61,331,357,301
3534900161,67,328,362,313
3534901161,62,328,361,315
3534902161,65,325,362,311
3534903161,65,326,364,319
3534904161,64,327,376,332
3534905161,66,327,354,336
3534906161,64,334,374,337
3534907161,65,335,377,339
3534908161,74,331,413,394
3534909161,68,326,406,394
3534910161,71,327,404,399
3534911161,69,323,388,369
3534912161,67,330,379,338
3534913161,61,334,353,305
3534914161,64,348,359,298
3534915161,63,330,356,302
3534916161,62,336,357,301
3534917161,66,332,366,314
3534918161,58,324,356,312
3534919161,62,327,358,286
3534920161,67,321,368,322
3534921161,64,330,374,321
3534922161,66,329,366,331
3534923161,64,333,374,324
3534924161,66,333,383,337
3534925161,70,327,404,389
3534926161,72,329,401,383
3534927161,74,324,397,377
3534928161,64,325,381,354
3534929161,65,322,364,309
3534930161,58,331,354,291
3534931161,65,334,359,297
3534932161,65,328,352,293
3534933161,62,346,340,296
3534934161,67,322,359,301
3534935161,64,325,361,307
3534936161,65,325,357,289
3534937161,64,323,369,321
3534938161,63,331,373,326
3534939161,66,329,369,324
3534940161,64,334,374,328
3534941161,67,330,377,336
3534942161,70,325,385,379
3534943161,73,327,404,383
3534944161,72,321,396,358
3534945161,67,331,374,345
3534946161,66,328,356,296
3534947161,61,335,354,298
3534948161,62,335,353,295
3534949161,63,336,350,295
3534950161,64,333,356,302
3534951161,67,318,355,309
3534952161,64,329,357,307
3534953161,64,323,341,317
3534954161,64,332,371,330
3534955161,64,334,372,310
3534956161,66,336,371,329
3534957161,64,334,372,347
3534958161,74,330,399,393
3534959161,71,344,394,399
3534960161,72,324,402,393
3534961161,73,322,379,357
3534962161,62,329,355,313
3534963161,63,330,353,299
3534964161,60,333,351,308
3534965161,64,330,343,306
3534966161,62,329,352,303
3534967161,64,328,359,317
3534968161,67,324,362,319
3534969161,58,328,343,307
3534970161,68,323,383,328
3534971161,64,328,367,332
3534972161,64,327,370,332
3534973161,66,327,369,330
3534974161,64,334,369,351
3534975161,74,323,399,388
3534976161,67,328,393,388
3534977161,69,323,415,393
3534978161,71,326,378,351
3534979161,64,328,361,316
3534980161,63,324,355,310
3534981161,64,331,354,305
3534982161,63,334,357,305
3534983161,59,334,353,303
3534984161,68,326,379,312
3534985161,67,327,370,319
3534986161,61,333,359,314
3534987161,67,329,372,338
3534988161,64,331,374,328
3534989161,67,336,377,335
3534990161,63,333,376,335
3534991161,64,333,376,347
3534992161,71,328,419,399
3534993161,70,326,410,391
3534994161,74,322,392,383
3534995161,64,322,384,362
3534996161,72,332,355,299
3534997161,59,332,355,311
3534998161,60,334,363,308
3534999161,63,332,364,308
3535000161,61,329,362,313
3535001161,64,326,369,321
3535002161,60,322,355,292
3535003161,64,325,376,318
3535004161,65,328,382,348
3535005161,62,328,369,339
3535006161,56,329,383,344
3535007161,64,331,379,359
3535008161,68,332,411,404
3535009161,74,327,405,399
3535010161,69,331,394,389
3535011161,67,325,391,367
3535012161,64,324,376,343
3535013161,62,327,363,305
3535014161,61,332,359,287
3535015161,61,332,358,311
3535016161,70,328,379,305
3535017161,58,329,349,313
3535018161,65,327,371,308
3535019161,60,323,344,299
3535020161,65,335,370,314
3535021161,65,326,375,319
3535022161,62,342,371,333
3535023161,66,329,377,340
3535024161,64,339,379,348
3535025161,72,334,408,395
3535026161,72,323,396,399
3535027161,70,329,402,365
3535028161,67,325,375,338
3535029161,64,333,354,313
3535030161,58,333,351,306
3535031161,64,334,363,308
3535032161,60,338,355,302
3535033161,62,332,359,308
3535034161,63,328,359,311
3535035161,64,330,364,316
3535036161,63,320,374,324
3535037161,64,308,368,337
3535038161,67,333,381,333
3535039161,65,337,375,338
3535040161,64,335,378,340
3535041161,65,328,376,343
3535042161,70,333,410,395
3535043161,75,322,390,395
3535044161,69,323,398,383
3535045161,66,327,387,356
3535046161,65,329,357,304
3535047161,64,332,379,305
3535048161,68,336,366,313
3535049161,60,334,354,303
3535050161,66,329,367,315
3535051161,66,321,365,319
3535052161,60,327,355,290
3535053161,67,324,371,327
3535054161,64,332,372,333
3535055161,65,330,371,345
3535056161,67,329,371,341
3535057161,64,332,378,340
3535058161,80,325,394,398
3535059161,70,328,386,390
3535060161,71,327,404,402
3535061161,70,326,390,345
3535062161,64,328,362,328
3535063161,63,327,351,324
3535064161,60,332,353,311
3535065161,62,330,355,307
3535066161,64,330,357,310
3535067161,62,329,362,312
3535068161,66,326,366,317
3535069161,60,322,357,300
3535070161,65,328,369,330
3535071161,64,328,369,338
3535072161,64,330,369,337
3535073161,68,329,377,340
3535074161,65,336,378,344
3535075161,73,330,407,391
3535076161,69,326,396,395
3535077161,70,327,383,396
3535078161,67,323,386,367
3535079161,64,335,349,314
3535080161,65,320,359,302
3535081161,64,338,356,308
3535082161,64,335,359,305
3535083161,67,330,359,316
3535084161,62,329,359,311
3535085161,66,324,365,313
3535086161,63,323,361,321
3535087161,65,328,383,344
3535088161,68,329,375,336
3535089161,66,336,386,333
3535090161,67,326,379,342
3535091161,66,332,379,349
3535092161,72,331,397,402
3535093161,73,323,399,397
3535094161,72,329,400,370
3535095161,67,323,381,359
3535096161,64,332,354,303
3535097161,63,329,360,307
3535098161,64,329,359,307
3535099161,61,335,359,302
3535100161,67,325,360,315
3535101161,64,329,362,319
3535102161,67,333,351,300
3535103161,64,325,368,326
3535104161,64,329,374,336
3535105161,66,327,373,339
3535106161,64,334,370,337
3535107161,66,333,382,343
3535108161,69,329,404,399
3535109161,72,327,395,391
3535110161,72,316,398,388
3535111161,69,329,385,365
3535112161,68,324,363,332
3535113161,62,327,354,299
3535114161,68,335,362,312
3535115161,72,332,358,307
3535116161,64,334,360,303
3535117161,62,324,358,316
3535118161,64,328,362,318
3535119161,62,323,353,305
3535120161,65,328,370,333
3535121161,66,332,376,333
3535122161,58,332,371,322
3535123161,64,335,373,334
3535124161,66,343,380,344
3535125161,72,328,404,398
3535126161,70,326,405,394
3535127161,73,327,391,395
3535128161,64,326,381,356
3535129161,74,325,367,311
3535130161,60,336,353,305
3535131161,64,333,359,304
3535132161,64,333,357,303
3535133161,64,331,360,311
3535134161,65,331,363,314
3535135161,63,323,360,319
3535136161,64,326,361,309
3535137161,66,327,382,331
3535138161,64,332,376,331
3535139161,66,335,378,337
3535140161,66,328,374,338
3535141161,64,330,384,361
3535142161,74,326,402,392
3535143161,70,324,392,389
3535144161,70,327,402,384
3535145161,66,322,381,341
3535146161,64,334,345,302
3535147161,66,327,363,307
3535148161,61,326,355,309
3535149161,66,321,361,305
3535150161,65,326,359,313
3535151161,64,326,365,315
3535152161,63,322,351,289
3535153161,64,331,368,328
3535154161,66,330,381,335
3535155161,64,326,354,332
3535156161,65,333,377,338
3535157161,65,336,376,350
3535158161,70,335,400,403
3535159161,74,324,388,404
3535160161,70,330,405,394
3535161161,66,326,382,359
3535162161,67,330,364,337
3535163161,58,331,357,303
3535164161,66,334,358,310
3535165161,61,336,357,306
3535166161,66,332,359,306
3535167161,66,328,362,319
3535168161,64,331,360,315
3535169161,63,324,343,306
3535170161,62,327,368,325
3535171161,65,331,376,351
3535172161,66,332,383,333
3535173161,64,331,376,335
3535174161,67,326,380,350
3535175161,69,329,403,396
3535176161,71,328,408,391
3535177161,73,326,396,377
3535178161,64,324,385,360
3535179161,66,327,362,317
3535180161,62,324,339,304
3535181161,64,329,360,307
3535182161,63,321,356,302
3535183161,64,329,361,310
3535184161,67,327,353,316
3535185161,64,324,358,313
3535186161,64,340,373,321
3535187161,66,316,364,326
3535188161,64,330,373,330
3535189161,66,329,374,317
3535190161,64,334,369,336
3535191161,66,330,383,364
3535192161,73,325,404,391
3535193161,70,331,399,400
3535194161,75,323,387,376
3535195161,64,328,378,347
3535196161,62,327,351,302
3535197161,67,331,366,306
3535198161,58,334,350,306
3535199161,62,337,361,307
3535200161,65,330,358,313
3535201161,64,329,364,320
3535202161,62,323,341,301
3535203161,64,328,367,324
3535204161,66,332,373,338
3535205161,66,333,374,338
3535206161,65,335,379,334
3535207161,67,330,382,348
3535208161,70,333,406,402
3535209161,72,330,404,388
3535210161,66,326,399,386
3535211161,64,324,386,359
3535212161,67,322,378,330
3535213161,60,332,352,303
3535214161,64,333,359,304
3535215161,64,332,351,272
3535216161,61,327,360,305
3535217161,66,332,365,319
3535218161,64,322,360,317
3535219161,62,331,354,304
3535220161,66,325,372,330
3535221161,62,328,370,340
3535222161,65,329,377,333
3535223161,64,330,376,341
3535224161,66,330,385,345
3535225161,72,336,403,386
3535226161,68,333,395,407
3535227161,74,326,399,384
3535228161,64,327,393,360
3535229161,64,329,360,304
3535230161,64,325,355,305
3535231161,64,330,358,305
3535232161,62,334,358,297
3535233161,65,328,357,310
3535234161,64,330,365,312
3535235161,64,325,339,311
3535236161,61,327,358,319
3535237161,64,323,372,331
3535238161,67,325,380,343
3535239161,64,332,375,333
3535240161,65,339,369,346
3535241161,69,331,404,390
3535242161,70,341,394,386
3535243161,74,327,399,390
3535244161,70,323,390,374
3535245161,64,334,382,342
3535246161,64,326,354,303
3535247161,67,334,362,305
3535248161,64,335,358,299
3535249161,63,330,353,307
3535250161,64,332,361,310
3535251161,68,325,363,336
3535252161,60,325,353,287
3535253161,65,324,365,329
3535254161,66,329,377,337
3535255161,64,336,381,333
3535256161,66,330,380,339
3535257161,65,332,372,337
3535258161,72,331,407,396
3535259161,74,330,398,394
3535260161,69,326,388,396
3535261161,66,327,396,360
3535262161,66,328,371,324
3535263161,60,329,356,289
3535264161,63,329,363,298
3535265161,60,331,353,306
3535266161,66,330,361,306
3535267161,67,327,363,313
3535268161,62,326,361,315
3535269161,62,329,354,310
3535270161,66,326,364,310
3535271161,64,326,376,331
3535272161,67,329,371,339
3535273161,64,330,372,326
3535274161,62,332,379,343
3535275161,74,327,409,385
3535276161,70,330,405,376
3535277161,70,328,399,378
3535278161,69,328,385,350
3535279161,64,329,344,307
3535280161,66,331,360,303
3535281161,66,321,355,303
3535282161,60,338,354,300
3535283161,66,331,363,298
3535284161,64,326,355,317
3535285161,64,329,363,305
3535286161,70,325,374,323
3535287161,64,333,371,327
3535288161,66,330,377,336
3535289161,65,334,370,335
3535290161,68,339,379,338
3535291161,70,327,411,397
3535292161,76,332,416,383
3535293161,75,327,405,387
3535294161,74,322,393,371
3535295161,64,332,377,335
3535296161,63,329,353,307
3535297161,64,336,355,313
3535298161,64,332,360,304
3535299161,69,327,355,303
3535300161,62,332,360,311
3535301161,64,327,363,314
3535302161,63,327,349,297
3535303161,64,329,358,324
3535304161,66,325,373,341
3535305161,67,329,349,335
3535306161,64,330,375,335
3535307161,67,324,382,347
3535308161,71,324,399,395
3535309161,71,333,406,386
3535310161,75,324,402,395
3535311161,65,332,394,357
3535312161,65,327,365,319
3535313161,62,321,357,305
3535314161,62,323,357,306
3535315161,62,332,358,306
3535316161,64,329,358,310
3535317161,64,331,361,314
3535318161,67,328,361,319
3535319161,59,328,362,301
3535320161,65,326,374,329
3535321161,63,324,373,337
3535322161,62,333,365,327
3535323161,67,337,376,337
3535324161,67,332,383,346
3535325161,70,334,383,379
3535326161,72,325,405,395
3535327161,73,316,385,379
3535328161,64,330,385,355
3535329161,67,328,357,307
3535330161,64,335,355,303
3535331161,61,335,350,306
3535332161,63,330,356,303
3535333161,62,330,354,313
3535334161,64,330,363,311
3535335161,67,329,361,309
3535336161,63,328,369,320
3535337161,64,328,378,336
3535338161,65,332,370,335
3535339161,66,333,373,332
3535340161,69,331,378,334
3535341161,70,331,410,399
3535342161,73,332,415,398
3535343161,72,328,382,381
3535344161,72,333,393,369
3535345161,66,322,383,327
3535346161,59,327,349,301
3535347161,60,331,360,305
3535348161,63,332,359,307
3535349161,65,329,356,305
3535350161,66,328,365,315
3535351161,64,324,362,318
3535352161,60,330,348,296
3535353161,66,325,369,317
3535354161,64,326,364,337
3535355161,66,332,377,334
3535356161,66,328,377,338
3535357161,61,333,379,341
3535358161,72,328,405,397
3535359161,72,328,398,390
3535360161,71,328,407,377
3535361161,70,325,386,360
3535362161,64,328,360,317
